"date_of_entrance","time_of_entrance","date_of_exit","time_of_exit","nfc_id","place_id"
"2020-04-13","16:31:37","2020-04-13","18:31:37","1653","408"
"2020-04-12","14:13:29","2020-04-12","16:13:29","1653","409"
"2020-04-13","10:04:02","2020-04-13","12:04:02","1653","410"
"2020-03-17","15:46:36","2020-03-17","17:46:36","1653","426"
"2020-03-14","21:05:50","2020-03-14","23:05:50","1653","427"
"2020-03-18","08:04:18","2020-03-18","10:04:18","1653","428"
"2020-03-14","20:04:12","2020-03-14","22:04:12","1653","429"
"2020-04-21","18:45:24","2020-04-21","20:45:24","1654","426"
"2020-04-21","10:08:46","2020-04-21","12:08:46","1654","427"
"2020-04-19","11:52:54","2020-04-19","13:52:54","1654","428"
"2020-04-22","19:38:18","2020-04-22","21:38:18","1654","429"
"2021-03-06","08:21:54","2021-03-06","10:21:54","1658","430"
"2021-03-04","12:40:53","2021-03-04","14:40:53","1658","431"
"2021-03-05","10:07:18","2021-03-05","12:07:18","1658","432"
"2021-03-02","13:03:53","2021-03-02","15:03:53","1658","433"
"2021-03-02","11:20:54","2021-03-02","13:20:54","1658","434"
"2021-03-05","11:40:04","2021-03-05","13:40:04","1658","435"
"2021-03-04","13:35:01","2021-03-04","15:35:01","1658","436"
"2021-03-02","12:34:28","2021-03-02","14:34:28","1658","437"
"2021-03-06","20:47:37","2021-03-06","22:47:37","1658","438"
"2021-03-04","11:11:52","2021-03-04","13:11:52","1658","439"
"2021-04-14","15:32:43","2021-04-14","17:32:43","1660","401"
"2021-04-13","10:04:37","2021-04-13","12:04:37","1660","402"
"2021-04-17","11:14:01","2021-04-17","13:14:01","1660","403"
"2021-04-14","17:38:09","2021-04-14","19:38:09","1660","404"
"2021-04-17","15:37:41","2021-04-17","17:37:41","1660","405"
"2021-04-16","09:19:09","2021-04-16","11:19:09","1660","406"
"2021-04-17","20:31:26","2021-04-17","22:31:26","1660","407"
"2021-04-16","09:41:56","2021-04-16","11:41:56","1660","408"
"2021-04-16","15:01:15","2021-04-16","17:01:15","1660","409"
"2021-04-14","16:29:55","2021-04-14","18:29:55","1660","410"
"2020-07-06","11:50:00","2020-07-06","13:50:00","1661","401"
"2020-07-06","09:45:46","2020-07-06","11:45:46","1661","402"
"2020-07-03","17:54:10","2020-07-03","19:54:10","1661","403"
"2020-07-04","08:44:52","2020-07-04","10:44:52","1661","404"
"2020-07-05","21:50:01","2020-07-05","23:50:01","1661","405"
"2020-07-06","21:24:07","2020-07-06","23:24:07","1661","406"
"2020-07-05","11:03:31","2020-07-05","13:03:31","1661","407"
"2020-07-04","21:05:05","2020-07-04","23:05:05","1661","408"
"2020-07-06","19:56:25","2020-07-06","21:56:25","1661","409"
"2020-07-03","11:12:06","2020-07-03","13:12:06","1661","410"
"2020-08-27","14:21:11","2020-08-27","16:21:11","1661","416"
"2020-08-26","12:40:38","2020-08-26","14:40:38","1661","417"
"2020-08-28","13:08:50","2020-08-28","15:08:50","1661","418"
"2020-08-28","20:36:34","2020-08-28","22:36:34","1661","419"
"2020-09-01","11:07:25","2020-09-01","13:07:25","1661","420"
"2020-09-02","08:30:15","2020-09-02","10:30:15","1661","421"
"2020-09-02","12:02:40","2020-09-02","14:02:40","1661","422"
"2020-09-02","11:19:54","2020-09-02","13:19:54","1661","423"
"2020-08-26","19:49:03","2020-08-26","21:49:03","1661","424"
"2020-08-27","19:37:22","2020-08-27","21:37:22","1661","425"
"2020-02-21","09:41:32","2020-02-21","11:41:32","1663","426"
"2020-02-19","19:53:48","2020-02-19","21:53:48","1663","427"
"2020-02-19","10:36:18","2020-02-19","12:36:18","1663","428"
"2020-02-23","15:14:52","2020-02-23","17:14:52","1663","429"
"2020-06-15","08:14:38","2020-06-15","10:14:38","1664","401"
"2020-06-15","21:06:38","2020-06-15","23:06:38","1664","402"
"2020-06-16","20:55:43","2020-06-16","22:55:43","1664","403"
"2020-06-16","08:29:22","2020-06-16","10:29:22","1664","404"
"2020-06-18","14:08:07","2020-06-18","16:08:07","1664","405"
"2020-06-19","10:32:05","2020-06-19","12:32:05","1664","406"
"2020-06-17","14:51:53","2020-06-17","16:51:53","1664","407"
"2020-06-16","14:47:01","2020-06-16","16:47:01","1664","408"
"2020-06-15","20:12:43","2020-06-15","22:12:43","1664","409"
"2020-06-18","08:18:35","2020-06-18","10:18:35","1664","410"
"2021-07-09","08:41:11","2021-07-09","10:41:11","1665","416"
"2021-07-10","09:18:27","2021-07-10","11:18:27","1665","417"
"2021-07-07","11:42:33","2021-07-07","13:42:33","1665","418"
"2021-07-09","16:16:56","2021-07-09","18:16:56","1665","419"
"2021-07-09","15:06:57","2021-07-09","17:06:57","1665","420"
"2021-07-07","15:52:50","2021-07-07","17:52:50","1665","421"
"2021-07-08","13:30:46","2021-07-08","15:30:46","1665","422"
"2021-07-11","12:11:42","2021-07-11","14:11:42","1665","423"
"2021-07-10","15:06:41","2021-07-10","17:06:41","1665","424"
"2021-07-07","19:34:53","2021-07-07","21:34:53","1665","425"
"2021-03-12","10:05:05","2021-03-12","12:05:05","1666","416"
"2021-03-08","11:19:33","2021-03-08","13:19:33","1666","417"
"2021-03-11","15:23:33","2021-03-11","17:23:33","1666","418"
"2021-03-10","18:14:32","2021-03-10","20:14:32","1666","419"
"2021-03-08","20:45:27","2021-03-08","22:45:27","1666","420"
"2021-03-12","10:49:12","2021-03-12","12:49:12","1666","421"
"2021-03-09","18:54:55","2021-03-09","20:54:55","1666","422"
"2021-03-08","14:47:45","2021-03-08","16:47:45","1666","423"
"2021-03-08","15:40:54","2021-03-08","17:40:54","1666","424"
"2021-03-08","13:18:46","2021-03-08","15:18:46","1666","425"
"2020-04-17","14:38:10","2020-04-17","16:38:10","1666","430"
"2020-04-17","11:58:46","2020-04-17","13:58:46","1666","431"
"2020-04-15","21:43:12","2020-04-15","23:43:12","1666","432"
"2020-04-15","08:04:22","2020-04-15","10:04:22","1666","433"
"2020-04-18","16:01:37","2020-04-18","18:01:37","1666","434"
"2020-04-18","12:24:19","2020-04-18","14:24:19","1666","435"
"2020-04-16","17:57:14","2020-04-16","19:57:14","1666","436"
"2020-04-15","10:13:36","2020-04-15","12:13:36","1666","437"
"2020-04-14","16:49:53","2020-04-14","18:49:53","1666","438"
"2020-04-16","14:28:14","2020-04-16","16:28:14","1666","439"
"2020-08-01","21:47:35","2020-08-01","23:47:35","1670","430"
"2020-08-03","10:14:43","2020-08-03","12:14:43","1670","431"
"2020-07-28","09:29:32","2020-07-28","11:29:32","1670","432"
"2020-08-01","14:39:58","2020-08-01","16:39:58","1670","433"
"2020-08-02","08:10:40","2020-08-02","10:10:40","1670","434"
"2020-07-27","12:21:06","2020-07-27","14:21:06","1670","435"
"2020-07-28","20:38:03","2020-07-28","22:38:03","1670","436"
"2020-07-27","12:19:14","2020-07-27","14:19:14","1670","437"
"2020-07-27","16:42:53","2020-07-27","18:42:53","1670","438"
"2020-08-02","10:15:04","2020-08-02","12:15:04","1670","439"
"2020-08-18","20:31:18","2020-08-18","22:31:18","1673","401"
"2020-08-17","14:29:31","2020-08-17","16:29:31","1673","402"
"2020-08-20","21:39:03","2020-08-20","23:39:03","1673","403"
"2020-08-18","11:02:10","2020-08-18","13:02:10","1673","404"
"2020-08-18","10:11:30","2020-08-18","12:11:30","1673","405"
"2020-08-20","16:31:51","2020-08-20","18:31:51","1673","406"
"2020-08-17","12:09:08","2020-08-17","14:09:08","1673","407"
"2020-08-19","16:34:30","2020-08-19","18:34:30","1673","408"
"2020-08-17","15:11:11","2020-08-17","17:11:11","1673","409"
"2020-08-20","18:46:01","2020-08-20","20:46:01","1673","410"
"2020-01-08","16:13:37","2020-01-08","18:13:37","1674","416"
"2020-01-08","13:01:15","2020-01-08","15:01:15","1674","417"
"2020-01-06","11:51:29","2020-01-06","13:51:29","1674","418"
"2020-01-08","19:50:40","2020-01-08","21:50:40","1674","419"
"2020-01-09","11:43:21","2020-01-09","13:43:21","1674","420"
"2020-01-09","19:00:35","2020-01-09","21:00:35","1674","421"
"2020-01-07","10:27:20","2020-01-07","12:27:20","1674","422"
"2020-01-06","09:26:06","2020-01-06","11:26:06","1674","423"
"2020-01-06","13:49:30","2020-01-06","15:49:30","1674","424"
"2020-01-09","11:20:04","2020-01-09","13:20:04","1674","425"
"2021-11-01","08:55:03","2021-11-01","10:55:03","1676","401"
"2021-10-27","16:55:21","2021-10-27","18:55:21","1676","402"
"2021-11-02","17:10:48","2021-11-02","19:10:48","1676","403"
"2021-11-01","18:49:43","2021-11-01","20:49:43","1676","404"
"2021-11-03","12:12:43","2021-11-03","14:12:43","1676","405"
"2021-11-02","21:09:24","2021-11-02","23:09:24","1676","406"
"2021-10-28","17:44:45","2021-10-28","19:44:45","1676","407"
"2021-11-03","09:04:32","2021-11-03","11:04:32","1676","408"
"2021-10-27","21:12:33","2021-10-27","23:12:33","1676","409"
"2021-10-28","16:19:40","2021-10-28","18:19:40","1676","410"
"2021-01-06","17:48:07","2021-01-06","19:48:07","1678","426"
"2021-01-02","15:07:31","2021-01-02","17:07:31","1678","427"
"2021-01-04","12:57:52","2021-01-04","14:57:52","1678","428"
"2021-01-03","10:47:09","2021-01-03","12:47:09","1678","429"
"2020-08-08","10:46:41","2020-08-08","12:46:41","1679","416"
"2020-08-05","21:08:10","2020-08-05","23:08:10","1679","417"
"2020-08-09","08:34:11","2020-08-09","10:34:11","1679","418"
"2020-08-06","19:14:35","2020-08-06","21:14:35","1679","419"
"2020-08-06","13:36:45","2020-08-06","15:36:45","1679","420"
"2020-08-05","11:50:58","2020-08-05","13:50:58","1679","421"
"2020-08-07","15:32:46","2020-08-07","17:32:46","1679","422"
"2020-08-08","09:40:57","2020-08-08","11:40:57","1679","423"
"2020-08-09","08:14:36","2020-08-09","10:14:36","1679","424"
"2020-08-05","19:09:31","2020-08-05","21:09:31","1679","425"
"2021-03-25","12:00:29","2021-03-25","14:00:29","1679","430"
"2021-03-25","14:26:50","2021-03-25","16:26:50","1679","431"
"2021-03-22","08:09:27","2021-03-22","10:09:27","1679","432"
"2021-03-24","10:21:02","2021-03-24","12:21:02","1679","433"
"2021-03-22","17:52:56","2021-03-22","19:52:56","1679","434"
"2021-03-22","13:41:26","2021-03-22","15:41:26","1679","435"
"2021-03-26","15:33:51","2021-03-26","17:33:51","1679","436"
"2021-03-26","18:48:43","2021-03-26","20:48:43","1679","437"
"2021-03-23","10:25:35","2021-03-23","12:25:35","1679","438"
"2021-03-26","08:27:55","2021-03-26","10:27:55","1679","439"
"2021-07-23","09:28:16","2021-07-23","11:28:16","1681","426"
"2021-07-22","09:18:22","2021-07-22","11:18:22","1681","427"
"2021-07-23","08:06:09","2021-07-23","10:06:09","1681","428"
"2021-07-21","17:20:12","2021-07-21","19:20:12","1681","429"
"2021-02-09","10:22:53","2021-02-09","12:22:53","1683","430"
"2021-02-08","13:01:22","2021-02-08","15:01:22","1683","431"
"2021-02-07","18:14:08","2021-02-07","20:14:08","1683","432"
"2021-02-09","10:17:11","2021-02-09","12:17:11","1683","433"
"2021-02-11","18:38:04","2021-02-11","20:38:04","1683","434"
"2021-02-11","12:50:44","2021-02-11","14:50:44","1683","435"
"2021-02-09","20:48:42","2021-02-09","22:48:42","1683","436"
"2021-02-09","08:00:13","2021-02-09","10:00:13","1683","437"
"2021-02-11","08:23:33","2021-02-11","10:23:33","1683","438"
"2021-02-08","12:33:12","2021-02-08","14:33:12","1683","439"
"2020-05-06","09:51:37","2020-05-06","11:51:37","1684","430"
"2020-05-10","15:40:21","2020-05-10","17:40:21","1684","431"
"2020-05-07","11:15:10","2020-05-07","13:15:10","1684","432"
"2020-05-08","08:22:52","2020-05-08","10:22:52","1684","433"
"2020-05-10","16:47:44","2020-05-10","18:47:44","1684","434"
"2020-05-08","16:43:41","2020-05-08","18:43:41","1684","435"
"2020-05-06","16:50:03","2020-05-06","18:50:03","1684","436"
"2020-05-06","17:41:36","2020-05-06","19:41:36","1684","437"
"2020-05-06","12:09:26","2020-05-06","14:09:26","1684","438"
"2020-05-10","14:56:13","2020-05-10","16:56:13","1684","439"
"2021-05-12","15:45:30","2021-05-12","17:45:30","1686","401"
"2021-05-13","09:28:16","2021-05-13","11:28:16","1686","402"
"2021-05-10","11:09:32","2021-05-10","13:09:32","1686","403"
"2021-05-12","18:02:01","2021-05-12","20:02:01","1686","404"
"2021-05-11","18:10:05","2021-05-11","20:10:05","1686","405"
"2021-05-10","12:26:52","2021-05-10","14:26:52","1686","406"
"2021-05-11","08:16:54","2021-05-11","10:16:54","1686","407"
"2021-05-10","21:51:37","2021-05-10","23:51:37","1686","408"
"2021-05-10","16:30:53","2021-05-10","18:30:53","1686","409"
"2021-05-10","20:07:37","2021-05-10","22:07:37","1686","410"
"2021-07-12","15:55:14","2021-07-12","17:55:14","1686","430"
"2021-07-12","09:07:51","2021-07-12","11:07:51","1686","431"
"2021-07-11","17:17:39","2021-07-11","19:17:39","1686","432"
"2021-07-11","12:34:11","2021-07-11","14:34:11","1686","433"
"2021-07-11","17:16:16","2021-07-11","19:16:16","1686","434"
"2021-07-12","20:35:29","2021-07-12","22:35:29","1686","435"
"2021-07-12","17:33:02","2021-07-12","19:33:02","1686","436"
"2021-07-09","10:15:44","2021-07-09","12:15:44","1686","437"
"2021-07-11","15:30:13","2021-07-11","17:30:13","1686","438"
"2021-07-09","09:32:19","2021-07-09","11:32:19","1686","439"
"2021-02-05","19:34:08","2021-02-05","21:34:08","1689","416"
"2021-02-07","17:32:49","2021-02-07","19:32:49","1689","417"
"2021-02-04","10:34:52","2021-02-04","12:34:52","1689","418"
"2021-02-04","16:06:49","2021-02-04","18:06:49","1689","419"
"2021-02-03","09:27:49","2021-02-03","11:27:49","1689","420"
"2021-02-04","08:17:31","2021-02-04","10:17:31","1689","421"
"2021-02-03","21:02:10","2021-02-03","23:02:10","1689","422"
"2021-02-03","09:56:58","2021-02-03","11:56:58","1689","423"
"2021-02-07","19:39:29","2021-02-07","21:39:29","1689","424"
"2021-02-07","11:29:58","2021-02-07","13:29:58","1689","425"
"2021-06-09","18:54:22","2021-06-09","20:54:22","1689","430"
"2021-06-11","08:06:52","2021-06-11","10:06:52","1689","431"
"2021-06-10","09:32:42","2021-06-10","11:32:42","1689","432"
"2021-06-08","12:29:19","2021-06-08","14:29:19","1689","433"
"2021-06-08","08:16:34","2021-06-08","10:16:34","1689","434"
"2021-06-09","20:16:36","2021-06-09","22:16:36","1689","435"
"2021-06-07","20:08:11","2021-06-07","22:08:11","1689","436"
"2021-06-10","17:32:26","2021-06-10","19:32:26","1689","437"
"2021-06-08","16:33:00","2021-06-08","18:33:00","1689","438"
"2021-06-08","11:12:47","2021-06-08","13:12:47","1689","439"
"2020-11-11","15:25:41","2020-11-11","17:25:41","1690","426"
"2020-11-14","08:09:08","2020-11-14","10:09:08","1690","427"
"2020-11-14","21:03:25","2020-11-14","23:03:25","1690","428"
"2020-11-11","14:57:48","2020-11-11","16:57:48","1690","429"
"2020-08-11","14:42:37","2020-08-11","16:42:37","1692","426"
"2020-08-13","11:25:11","2020-08-13","13:25:11","1692","427"
"2020-08-09","16:17:57","2020-08-09","18:17:57","1692","428"
"2020-08-11","15:45:14","2020-08-11","17:45:14","1692","429"
"2020-04-04","09:10:48","2020-04-04","11:10:48","1696","426"
"2020-04-05","17:03:22","2020-04-05","19:03:22","1696","427"
"2020-04-07","08:15:22","2020-04-07","10:15:22","1696","428"
"2020-04-05","18:56:04","2020-04-05","20:56:04","1696","429"
"2020-01-28","09:07:09","2020-01-28","11:07:09","1698","430"
"2020-01-24","12:41:26","2020-01-24","14:41:26","1698","431"
"2020-01-24","19:40:23","2020-01-24","21:40:23","1698","432"
"2020-01-28","20:47:25","2020-01-28","22:47:25","1698","433"
"2020-01-28","18:05:05","2020-01-28","20:05:05","1698","434"
"2020-01-28","13:13:24","2020-01-28","15:13:24","1698","435"
"2020-01-27","12:00:48","2020-01-27","14:00:48","1698","436"
"2020-01-27","19:02:19","2020-01-27","21:02:19","1698","437"
"2020-01-26","13:38:24","2020-01-26","15:38:24","1698","438"
"2020-01-28","13:36:52","2020-01-28","15:36:52","1698","439"
"2020-10-13","10:45:45","2020-10-13","12:45:45","1699","416"
"2020-10-10","16:45:22","2020-10-10","18:45:22","1699","417"
"2020-10-13","09:31:25","2020-10-13","11:31:25","1699","418"
"2020-10-13","13:46:52","2020-10-13","15:46:52","1699","419"
"2020-10-09","13:38:05","2020-10-09","15:38:05","1699","420"
"2020-10-10","18:06:11","2020-10-10","20:06:11","1699","421"
"2020-10-11","18:25:12","2020-10-11","20:25:12","1699","422"
"2020-10-10","14:37:08","2020-10-10","16:37:08","1699","423"
"2020-10-11","12:39:07","2020-10-11","14:39:07","1699","424"
"2020-10-12","10:38:26","2020-10-12","12:38:26","1699","425"
"2020-06-26","21:44:04","2020-06-26","23:44:04","1700","416"
"2020-06-26","11:30:56","2020-06-26","13:30:56","1700","417"
"2020-06-26","21:08:30","2020-06-26","23:08:30","1700","418"
"2020-06-22","13:40:15","2020-06-22","15:40:15","1700","419"
"2020-06-24","12:53:05","2020-06-24","14:53:05","1700","420"
"2020-06-22","08:19:29","2020-06-22","10:19:29","1700","421"
"2020-06-26","13:16:08","2020-06-26","15:16:08","1700","422"
"2020-06-23","19:31:28","2020-06-23","21:31:28","1700","423"
"2020-06-22","08:45:47","2020-06-22","10:45:47","1700","424"
"2020-06-26","17:17:10","2020-06-26","19:17:10","1700","425"
"2021-07-05","09:23:43","2021-07-05","11:23:43","1702","401"
"2021-07-02","12:41:49","2021-07-02","14:41:49","1702","402"
"2021-07-03","14:27:31","2021-07-03","16:27:31","1702","403"
"2021-07-06","12:25:15","2021-07-06","14:25:15","1702","404"
"2021-07-05","10:15:11","2021-07-05","12:15:11","1702","405"
"2021-07-02","16:35:48","2021-07-02","18:35:48","1702","406"
"2021-07-05","13:40:51","2021-07-05","15:40:51","1702","407"
"2021-07-02","13:26:37","2021-07-02","15:26:37","1702","408"
"2021-07-04","15:37:45","2021-07-04","17:37:45","1702","409"
"2021-07-02","20:29:02","2021-07-02","22:29:02","1702","410"
"2020-05-05","08:49:01","2020-05-05","10:49:01","1703","430"
"2020-05-07","09:37:20","2020-05-07","11:37:20","1703","431"
"2020-05-08","13:09:52","2020-05-08","15:09:52","1703","432"
"2020-05-05","09:00:45","2020-05-05","11:00:45","1703","433"
"2020-05-05","17:23:12","2020-05-05","19:23:12","1703","434"
"2020-05-06","16:17:53","2020-05-06","18:17:53","1703","435"
"2020-05-08","18:04:17","2020-05-08","20:04:17","1703","436"
"2020-05-06","16:29:58","2020-05-06","18:29:58","1703","437"
"2020-05-04","17:11:24","2020-05-04","19:11:24","1703","438"
"2020-05-06","09:20:36","2020-05-06","11:20:36","1703","439"
"2020-03-23","19:49:47","2020-03-23","21:49:47","1705","416"
"2020-03-24","09:27:35","2020-03-24","11:27:35","1705","417"
"2020-03-23","12:18:53","2020-03-23","14:18:53","1705","418"
"2020-03-26","17:19:01","2020-03-26","19:19:01","1705","419"
"2020-03-25","08:11:56","2020-03-25","10:11:56","1705","420"
"2020-03-25","12:37:40","2020-03-25","14:37:40","1705","421"
"2020-03-25","10:22:51","2020-03-25","12:22:51","1705","422"
"2020-03-24","16:42:31","2020-03-24","18:42:31","1705","423"
"2020-03-23","12:27:02","2020-03-23","14:27:02","1705","424"
"2020-03-25","14:13:10","2020-03-25","16:13:10","1705","425"
"2021-01-21","11:43:56","2021-01-21","13:43:56","1706","416"
"2021-01-19","17:31:32","2021-01-19","19:31:32","1706","417"
"2021-01-23","11:00:03","2021-01-23","13:00:03","1706","418"
"2021-01-21","19:47:03","2021-01-21","21:47:03","1706","419"
"2021-01-23","12:31:58","2021-01-23","14:31:58","1706","420"
"2021-01-22","20:15:46","2021-01-22","22:15:46","1706","421"
"2021-01-21","09:55:31","2021-01-21","11:55:31","1706","422"
"2021-01-20","21:31:24","2021-01-20","23:31:24","1706","423"
"2021-01-22","09:15:52","2021-01-22","11:15:52","1706","424"
"2021-01-20","14:00:22","2021-01-20","16:00:22","1706","425"
"2021-11-26","14:39:20","2021-11-26","16:39:20","1708","416"
"2021-12-02","17:18:01","2021-12-02","19:18:01","1708","417"
"2021-11-26","09:35:01","2021-11-26","11:35:01","1708","418"
"2021-11-26","09:43:19","2021-11-26","11:43:19","1708","419"
"2021-12-02","18:31:20","2021-12-02","20:31:20","1708","420"
"2021-12-02","21:49:28","2021-12-02","23:49:28","1708","421"
"2021-12-02","15:56:15","2021-12-02","17:56:15","1708","422"
"2021-12-01","13:32:08","2021-12-01","15:32:08","1708","423"
"2021-11-26","10:18:46","2021-11-26","12:18:46","1708","424"
"2021-12-01","20:17:25","2021-12-01","22:17:25","1708","425"
"2021-10-02","18:37:00","2021-10-02","20:37:00","1709","426"
