"date_of_start","time_of_start","date_of_end","time_of_end","nfc_id","place_id"
"2021-08-04","17:52:02","2021-08-10","17:52:02","1599","428"
"2021-08-04","17:52:02","2021-08-10","17:52:02","1599","429"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","416"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","417"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","418"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","419"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","420"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","421"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","422"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","423"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","424"
"2020-11-06","20:36:20","2020-11-12","20:36:20","1600","425"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","430"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","431"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","432"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","433"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","434"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","435"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","436"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","437"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","438"
"2020-06-26","10:16:08","2020-07-04","10:16:08","1600","439"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","225"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","401"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","402"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","403"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","404"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","405"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","406"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","407"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","408"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","409"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","410"
"2021-06-04","12:52:16","2021-06-10","12:52:16","1601","440"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","430"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","431"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","432"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","433"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","434"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","435"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","436"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","437"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","438"
"2021-11-04","10:34:52","2021-11-10","10:34:52","1605","439"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","430"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","431"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","432"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","433"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","434"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","435"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","436"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","437"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","438"
"2020-10-26","20:06:39","2020-11-04","20:06:39","1606","439"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","416"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","417"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","418"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","419"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","420"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","421"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","422"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","423"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","424"
"2021-06-21","17:49:13","2021-06-27","17:49:13","1607","425"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","340"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","401"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","402"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","403"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","404"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","405"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","406"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","407"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","408"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","409"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","410"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","416"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","417"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","418"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","419"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","420"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","421"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","422"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","423"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","424"
"2021-10-10","09:40:37","2021-10-16","09:40:37","1608","425"
"2020-05-06","11:45:24","2020-05-12","11:45:24","1608","440"
"2020-02-26","14:52:47","2020-03-04","14:52:47","1609","426"
"2020-02-26","14:52:47","2020-03-04","14:52:47","1609","427"
"2020-02-26","14:52:47","2020-03-04","14:52:47","1609","428"
"2020-02-26","14:52:47","2020-03-04","14:52:47","1609","429"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","430"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","431"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","432"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","433"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","434"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","435"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","436"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","437"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","438"
"2021-01-03","20:21:54","2021-01-09","20:21:54","1612","439"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","383"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","401"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","402"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","403"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","404"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","405"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","406"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","407"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","408"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","409"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","410"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","430"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","431"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","432"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","433"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","434"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","435"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","436"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","437"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","438"
"2020-02-09","21:17:16","2020-02-15","21:17:16","1613","439"
"2020-06-17","19:08:03","2020-06-23","19:08:03","1613","440"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","360"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","401"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","402"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","403"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","404"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","405"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","406"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","407"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","408"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","409"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","410"
"2021-11-12","21:24:36","2021-11-18","21:24:36","1615","440"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","416"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","417"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","418"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","419"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","420"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","421"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","422"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","423"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","424"
"2021-11-23","11:18:13","2021-12-01","11:18:13","1618","425"
"2020-03-22","17:50:08","2020-03-28","17:50:08","1618","426"
"2020-03-22","17:50:08","2020-03-28","17:50:08","1618","427"
"2020-03-22","17:50:08","2020-03-28","17:50:08","1618","428"
"2020-03-22","17:50:08","2020-03-28","17:50:08","1618","429"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","430"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","431"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","432"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","433"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","434"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","435"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","436"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","437"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","438"
"2020-11-05","14:45:45","2020-11-11","14:45:45","1619","439"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","416"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","417"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","418"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","419"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","420"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","421"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","422"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","423"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","424"
"2021-03-23","16:13:46","2021-04-01","16:13:46","1621","425"
"2020-11-15","10:04:43","2020-11-21","10:04:43","1625","426"
"2020-11-15","10:04:43","2020-11-21","10:04:43","1625","427"
"2020-11-15","10:04:43","2020-11-21","10:04:43","1625","428"
"2020-11-15","10:04:43","2020-11-21","10:04:43","1625","429"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","430"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","431"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","432"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","433"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","434"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","435"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","436"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","437"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","438"
"2021-08-24","13:08:55","2021-09-02","13:08:55","1625","439"
"2020-08-05","12:19:17","2020-08-11","12:19:17","1626","426"
"2020-08-05","12:19:17","2020-08-11","12:19:17","1626","427"
"2020-08-05","12:19:17","2020-08-11","12:19:17","1626","428"
"2020-08-05","12:19:17","2020-08-11","12:19:17","1626","429"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","430"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","431"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","432"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","433"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","434"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","435"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","436"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","437"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","438"
"2020-02-26","10:44:23","2020-03-04","10:44:23","1626","439"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","416"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","417"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","418"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","419"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","420"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","421"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","422"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","423"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","424"
"2020-11-14","11:11:07","2020-11-20","11:11:07","1628","425"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","15"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","401"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","402"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","403"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","404"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","405"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","406"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","407"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","408"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","409"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","410"
"2021-10-16","13:07:30","2021-10-22","13:07:30","1630","440"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","416"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","417"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","418"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","419"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","420"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","421"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","422"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","423"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","424"
"2020-02-01","12:12:19","2020-02-07","12:12:19","1634","425"
"2021-06-02","15:27:47","2021-06-08","15:27:47","1634","426"
"2021-06-02","15:27:47","2021-06-08","15:27:47","1634","427"
"2021-06-02","15:27:47","2021-06-08","15:27:47","1634","428"
"2021-06-02","15:27:47","2021-06-08","15:27:47","1634","429"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","430"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","431"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","432"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","433"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","434"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","435"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","436"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","437"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","438"
"2021-07-13","12:44:51","2021-07-19","12:44:51","1634","439"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","416"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","417"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","418"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","419"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","420"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","421"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","422"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","423"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","424"
"2021-01-10","19:47:30","2021-01-16","19:47:30","1635","425"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","416"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","417"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","418"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","419"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","420"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","421"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","422"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","423"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","424"
"2021-11-05","13:52:42","2021-11-11","13:52:42","1636","425"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","5"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","401"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","402"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","403"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","404"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","405"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","406"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","407"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","408"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","409"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","410"
"2021-10-11","08:10:55","2021-10-17","08:10:55","1641","440"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","430"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","431"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","432"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","433"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","434"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","435"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","436"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","437"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","438"
"2021-01-24","14:32:09","2021-02-02","14:32:09","1643","439"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","190"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","401"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","402"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","403"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","404"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","405"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","406"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","407"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","408"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","409"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","410"
"2020-01-01","15:35:48","2020-01-07","15:35:48","1644","440"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","365"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","401"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","402"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","403"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","404"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","405"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","406"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","407"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","408"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","409"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","410"
"2021-06-04","17:22:33","2021-06-10","17:22:33","1652","440"
"2020-04-10","21:00:46","2020-04-16","21:00:46","1653","316"
"2020-04-10","21:00:46","2020-04-16","21:00:46","1653","401"
"2020-04-10","21:00:46","2020-04-16","21:00:46","1653","402"
"2020-04-10","21:00:46","2020-04-16","21:00:46","1653","403"
"2020-04-10","21:00:46","2020-04-16","21:00:46","1653","404"
"2020-04-10","21:00:46","2020-04-16","21:00:46","1653","405"
"2020-04-10","21:00:46","2020-04-16","21:00:46","1653","406"
